// General information: 
//  MT Manager version: 2021.0.0 
//  XDA version: 2021.0.0 build 5908 rev 109668 built on 2021-04-19
// Device information: 
//  DeviceId: 00B412BB
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.0.2
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	AccHR_X	AccHR_Y	AccHR_Z	Gyr_X	Gyr_Y	Gyr_Z	GyrHR_X	GyrHR_Y	GyrHR_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	OriInc_q0	OriInc_q1	OriInc_q2	OriInc_q3	Roll	Pitch	Yaw	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]
38502		9.021648	0.513550	4.500773	-0.016199	-0.020153	0.282369				-0.008628	0.004520	-0.006541				-0.427734	0.028564	-0.742188	0.090218	0.005134	0.045005	1.000000	-0.000043	0.000023	-0.000033	6.809953	-63.395164	-15.351858	0.431855	-0.118562	0.894116	0.160640	0.985584	0.053103	-0.887522	0.120698	0.444675
38503		9.073914	0.520503	4.473221	0.031930	-0.023394	0.317218				-0.009234	0.002369	-0.006248				-0.427979	0.032959	-0.739990	0.090740	0.005204	0.044731	1.000000	-0.000046	0.000012	-0.000031	6.816749	-63.394967	-15.364130	0.431833	-0.118656	0.894115	0.160746	0.985563	0.053156	-0.887514	0.120771	0.444672
38504		9.044425	0.509793	4.459001	0.030671	-0.032525	0.283956				-0.002764	0.009962	-0.006305				-0.427734	0.030762	-0.746826	0.090447	0.005096	0.044585	1.000000	-0.000014	0.000050	-0.000032	6.820503	-63.389108	-15.370387	0.431908	-0.118727	0.894069	0.160801	0.985552	0.053196	-0.887468	0.120791	0.444759
38505		9.038193	0.527526	4.538838	-0.039801	-0.005203	0.314832				-0.001889	0.010864	-0.004445				-0.423096	0.026367	-0.744385	0.090385	0.005274	0.045383	1.000000	-0.000009	0.000054	-0.000022	6.825438	-63.386927	-15.379613	0.431921	-0.118806	0.894052	0.160885	0.985536	0.053238	-0.887446	0.120845	0.444788
38506		9.031800	0.512802	4.482249	0.006216	-0.026419	0.283163				-0.005222	0.009486	-0.010452				-0.425537	0.030762	-0.742188	0.090320	0.005124	0.044818	1.000000	-0.000026	0.000047	-0.000052	6.832515	-63.381097	-15.391188	0.431985	-0.118917	0.894006	0.160980	0.985517	0.053304	-0.887398	0.120890	0.444872
38507		9.012739	0.523905	4.471512	0.009787	-0.015307	0.261936				-0.004753	0.002340	-0.001545				-0.427734	0.030762	-0.746826	0.090128	0.005239	0.044714	1.000000	-0.000024	0.000012	-0.000008	6.836266	-63.379523	-15.396102	0.431999	-0.118961	0.893994	0.161008	0.985511	0.053336	-0.887386	0.120899	0.444893
38508		9.019887	0.515337	4.504098	-0.017543	-0.020713	0.282366				-0.005253	-0.004352	-0.005847				-0.427979	0.032959	-0.746826	0.090198	0.005152	0.045043	1.000000	-0.000026	-0.000022	-0.000029	6.840049	-63.381856	-15.403973	0.431947	-0.119010	0.894012	0.161082	0.985497	0.053361	-0.887397	0.120960	0.444853
38509		9.073725	0.498503	4.451004	0.049186	-0.050333	0.305983				-0.001041	-0.003133	-0.003294				-0.423584	0.035156	-0.749268	0.090737	0.004984	0.044511	1.000000	-0.000005	-0.000016	-0.000016	6.845230	-63.386378	-15.411393	0.431864	-0.119047	0.894048	0.161126	0.985489	0.053393	-0.887430	0.120996	0.444778
38510		9.034950	0.544377	4.453266	0.037702	-0.000574	0.274771				-0.000098	0.002418	-0.006034				-0.427979	0.035156	-0.742432	0.090350	0.005441	0.044532	1.000000	-0.000000	0.000012	-0.000030	6.851215	-63.384857	-15.418448	0.431872	-0.119107	0.894036	0.161156	0.985481	0.053442	-0.887421	0.120999	0.444796
38511		9.061919	0.501572	4.472584	0.025384	-0.043565	0.305189				0.001216	0.003241	-0.005901				-0.427979	0.032959	-0.746826	0.090620	0.005013	0.044724	1.000000	0.000006	0.000016	-0.000030	6.850149	-63.384274	-15.424918	0.431867	-0.119158	0.894031	0.161284	0.985460	0.053435	-0.887400	0.121116	0.444806
38512		9.042990	0.512831	4.461563	0.029012	-0.032008	0.283963				0.005696	0.003212	-0.001195				-0.423340	0.032959	-0.744629	0.090431	0.005126	0.044614	1.000000	0.000028	0.000016	-0.000006	6.853665	-63.382618	-15.425593	0.431891	-0.119170	0.894018	0.161242	0.985466	0.053465	-0.887396	0.121063	0.444829
38513		9.032441	0.491347	4.458295	0.023961	-0.052303	0.271930				0.002359	0.002895	-0.001888				-0.425781	0.035156	-0.744629	0.090325	0.004912	0.044582	1.000000	0.000012	0.000014	-0.000009	6.852585	-63.382303	-15.427382	0.431892	-0.119185	0.894016	0.161290	0.985458	0.053457	-0.887387	0.121108	0.444835
38514		9.042722	0.513358	4.462045	0.028821	-0.031561	0.283965				0.003942	0.002469	0.000399				-0.430176	0.032959	-0.746826	0.090428	0.005133	0.044619	1.000000	0.000020	0.000012	0.000002	6.853293	-63.381162	-15.426086	0.431912	-0.119180	0.894007	0.161258	0.985463	0.053465	-0.887383	0.121074	0.444852
38515		9.039438	0.483076	4.491154	-0.004039	-0.057016	0.292361				0.005192	-0.002419	-0.000182				-0.425537	0.032959	-0.742188	0.090394	0.004830	0.044913	1.000000	0.000026	-0.000012	-0.000001	6.850889	-63.387228	-15.426485	0.431820	-0.119158	0.894054	0.161297	0.985458	0.053435	-0.887421	0.121134	0.444760
38516		9.003049	0.480972	4.443853	0.022011	-0.060680	0.238675				0.005154	0.006771	-0.000188				-0.430176	0.032959	-0.746826	0.090032	0.004808	0.044436	1.000000	0.000026	0.000034	-0.000001	6.852244	-63.383630	-15.425208	0.431876	-0.119163	0.894026	0.161257	0.985464	0.053452	-0.887400	0.121083	0.444814
38517		9.021627	0.470556	4.455494	0.017605	-0.071574	0.259908				0.011763	0.001696	0.000482				-0.425537	0.030762	-0.744385	0.090217	0.004703	0.044554	1.000000	0.000059	0.000008	0.000002	6.853312	-63.387700	-15.423878	0.431818	-0.119136	0.894058	0.161214	0.985471	0.053453	-0.887436	0.121053	0.444750
38518		9.050805	0.482139	4.470239	0.018794	-0.062302	0.293169				0.020561	-0.001653	0.003145				-0.427734	0.030762	-0.739746	0.090508	0.004818	0.044704	1.000000	0.000103	-0.000008	0.000016	6.860782	-63.389163	-15.419613	0.431805	-0.119098	0.894070	0.161024	0.985499	0.053508	-0.887477	0.120861	0.444721
38519		9.069770	0.471964	4.481075	0.014405	-0.073424	0.314400				0.021372	-0.006460	0.004291				-0.423340	0.030762	-0.742188	0.090696	0.004717	0.044814	1.000000	0.000107	-0.000032	0.000021	6.867009	-63.397671	-15.414824	0.431687	-0.119027	0.894136	0.160837	0.985528	0.053541	-0.887569	0.120697	0.444583
38520		9.099185	0.483614	4.495330	0.015584	-0.064149	0.347661				0.023293	-0.003485	0.004127				-0.425781	0.037354	-0.744629	0.090991	0.004833	0.044955	1.000000	0.000116	-0.000017	0.000021	6.875187	-63.400286	-15.409603	0.431658	-0.118976	0.894156	0.160618	0.985560	0.053599	-0.887622	0.120481	0.444535
38521		9.103853	0.490801	4.440949	0.066551	-0.063683	0.328050				0.022585	-0.002157	0.003699				-0.425537	0.032959	-0.742188	0.091038	0.004905	0.044411	1.000000	0.000113	-0.000011	0.000018	6.870619	-63.403209	-15.400419	0.431633	-0.118895	0.894179	0.160528	0.985577	0.053558	-0.887650	0.120424	0.444494
38522		9.093516	0.469617	4.437238	0.061629	-0.084257	0.316022				0.031009	0.000287	0.008797				-0.427734	0.028564	-0.744385	0.090935	0.004693	0.044373	1.000000	0.000155	0.000001	0.000044	6.877232	-63.403983	-15.388586	0.431646	-0.118803	0.894185	0.160222	0.985624	0.053608	-0.887700	0.120128	0.444476
38523		9.066305	0.513417	4.418242	0.073201	-0.040044	0.285599				0.030636	0.006080	0.011231				-0.425781	0.032959	-0.749268	0.090664	0.005132	0.044180	1.000000	0.000153	0.000030	0.000056	6.876387	-63.405735	-15.370729	0.431657	-0.118661	0.894199	0.159926	0.985673	0.053598	-0.887748	0.119870	0.444449
38524		9.055721	0.492050	4.415060	0.068276	-0.060617	0.273572				0.033807	0.004167	0.010486				-0.430176	0.035156	-0.747070	0.090558	0.004918	0.044150	1.000000	0.000169	0.000021	0.000052	6.882138	-63.404443	-15.356151	0.431706	-0.118556	0.894189	0.159587	0.985725	0.053645	-0.887785	0.119542	0.444464
38525		9.044009	0.494897	4.436469	0.044185	-0.053300	0.272772				0.041024	0.001246	0.010857				-0.429932	0.026367	-0.746582	0.090440	0.004945	0.044365	1.000000	0.000205	0.000006	0.000054	6.879000	-63.408832	-15.336442	0.431681	-0.118390	0.894223	0.159293	0.985775	0.053613	-0.887850	0.119300	0.444399
38526		9.016816	0.539077	4.417373	0.056384	-0.009548	0.242336				0.038902	0.005231	0.009570				-0.423584	0.037354	-0.747070	0.090169	0.005386	0.044172	1.000000	0.000195	0.000026	0.000048	6.888387	-63.406874	-15.322757	0.431739	-0.118295	0.894208	0.158914	0.985832	0.053689	-0.887890	0.118922	0.444421
38527		9.013312	0.509483	4.446895	0.023819	-0.034738	0.250735				0.039779	0.006138	0.011422				-0.425537	0.030762	-0.744385	0.090134	0.005091	0.044467	1.000000	0.000199	0.000031	0.000057	6.887367	-63.407530	-15.302574	0.431771	-0.118140	0.894213	0.158582	0.985886	0.053680	-0.887934	0.118628	0.444411
38528		9.011944	0.534321	4.471883	0.005044	-0.007875	0.261948				0.043659	0.002898	0.011103				-0.425537	0.030762	-0.746826	0.090120	0.005338	0.044719	1.000000	0.000218	0.000014	0.000056	6.897958	-63.406997	-15.287237	0.431810	-0.118027	0.894209	0.158154	0.985950	0.053763	-0.887991	0.118207	0.444410
38529		8.978144	0.517892	4.511175	-0.047321	-0.015652	0.248301				0.038740	0.003003	0.008125				-0.423096	0.026367	-0.751221	0.089782	0.005174	0.045111	1.000000	0.000194	0.000015	0.000041	6.901649	-63.408099	-15.271939	0.431825	-0.117907	0.894218	0.157833	0.986000	0.053790	-0.888040	0.117909	0.444389
38530		8.971157	0.527276	4.478151	-0.020037	-0.010113	0.227881				0.037896	-0.006019	0.011599				-0.430176	0.032959	-0.749268	0.089710	0.005269	0.044785	1.000000	0.000189	-0.000030	0.000058	6.909526	-63.412655	-15.257296	0.431787	-0.117778	0.894253	0.157454	0.986057	0.053843	-0.888126	0.117556	0.444311
38531		9.010439	0.482666	4.474857	-0.008573	-0.059296	0.259141				0.039958	-0.016785	0.006868				-0.429932	0.026367	-0.741943	0.090100	0.004821	0.044757	1.000000	0.000200	-0.000084	0.000034	6.920383	-63.422985	-15.246951	0.431652	-0.117657	0.894334	0.157099	0.986111	0.053907	-0.888255	0.117229	0.444141
38532		9.033243	0.503397	4.455325	0.019938	-0.044554	0.271976				0.043466	-0.014229	0.008975				-0.430420	0.037354	-0.747070	0.090329	0.005028	0.044561	1.000000	0.000217	-0.000071	0.000045	6.935519	-63.431980	-15.236872	0.431538	-0.117544	0.894404	0.156682	0.986171	0.054008	-0.888384	0.116831	0.443987
38533		9.044145	0.526376	4.457642	0.023471	-0.022433	0.284003				0.046774	-0.004718	0.009625				-0.427734	0.026367	-0.749023	0.090440	0.005258	0.044580	1.000000	0.000234	-0.000024	0.000048	6.938721	-63.445016	-15.219910	0.431376	-0.117363	0.894506	0.156329	0.986227	0.054008	-0.888525	0.116539	0.443782
38534		9.063111	0.516879	4.468424	0.019762	-0.033760	0.305239				0.047384	-0.002565	0.009317				-0.427734	0.028564	-0.742188	0.090630	0.005162	0.044687	1.000000	0.000237	-0.000013	0.000047	6.953961	-63.447497	-15.207525	0.431364	-0.117260	0.894525	0.155877	0.986293	0.054121	-0.888610	0.116090	0.443729
38535		9.052906	0.496203	4.464442	0.014219	-0.054031	0.293224				0.045024	-0.005451	0.011211				-0.427734	0.028564	-0.746826	0.090528	0.004957	0.044648	1.000000	0.000225	-0.000027	0.000056	6.964938	-63.455551	-15.190948	0.431277	-0.117102	0.894588	0.155414	0.986362	0.054191	-0.888733	0.115660	0.443594
38536		9.056607	0.527437	4.434227	0.046393	-0.027807	0.284825				0.045126	-0.008925	0.011935				-0.427734	0.028564	-0.742188	0.090564	0.005270	0.044348	1.000000	0.000226	-0.000045	0.000060	6.976814	-63.461851	-15.176238	0.431212	-0.116966	0.894637	0.154971	0.986427	0.054271	-0.888842	0.115240	0.443485
38537		9.065456	0.495698	4.441040	0.037129	-0.059098	0.294051				0.044789	-0.012313	0.014386				-0.423340	0.028564	-0.746826	0.090651	0.004954	0.044417	1.000000	0.000224	-0.000062	0.000072	6.979498	-63.474921	-15.155154	0.431058	-0.116754	0.894739	0.154554	0.986493	0.054267	-0.888989	0.114894	0.443280
38538		9.095232	0.507228	4.454531	0.038302	-0.049736	0.327305				0.044083	-0.009901	0.019258				-0.430176	0.032959	-0.749268	0.090950	0.005071	0.044551	1.000000	0.000220	-0.000050	0.000096	6.982510	-63.482318	-15.131238	0.430995	-0.116543	0.894797	0.154089	0.986565	0.054276	-0.889101	0.114485	0.443163
38539		9.085233	0.485927	4.450214	0.033609	-0.069011	0.315298				0.045302	-0.006683	0.013337				-0.430176	0.030762	-0.739746	0.090851	0.004855	0.044506	1.000000	0.000227	-0.000033	0.000067	6.976045	-63.487940	-15.107711	0.430958	-0.116344	0.894840	0.153779	0.986617	0.054216	-0.889172	0.114243	0.443082
38540		9.055262	0.499789	4.459261	0.013632	-0.051315	0.293239				0.048036	-0.008510	0.014314				-0.427979	0.032959	-0.742188	0.090550	0.004994	0.044598	1.000000	0.000240	-0.000043	0.000072	6.986563	-63.494165	-15.089746	0.430901	-0.116183	0.894889	0.153301	0.986687	0.054285	-0.889283	0.113796	0.442975
38541		9.055623	0.500558	4.458441	0.012342	-0.049191	0.293251				0.045477	-0.004441	0.014745				-0.430176	0.030762	-0.744385	0.090555	0.005002	0.044588	1.000000	0.000227	-0.000022	0.000074	6.974330	-63.507971	-15.062611	0.430747	-0.115923	0.894996	0.153011	0.986739	0.054164	-0.889407	0.113613	0.442773
38542		9.073483	0.514685	4.493843	-0.010121	-0.033704	0.325674				0.045479	-0.004438	0.014738				-0.432129	0.026367	-0.741943	0.090733	0.005143	0.044942	1.000000	0.000227	-0.000022	0.000074	6.982089	-63.512015	-15.043338	0.430725	-0.115762	0.895028	0.152555	0.986807	0.054217	-0.889496	0.113188	0.442703
38543		9.088823	0.543219	4.442212	0.044075	-0.012311	0.318104				0.049629	-0.008916	0.016574				-0.423096	0.026367	-0.744385	0.090886	0.005429	0.044428	1.000000	0.000248	-0.000045	0.000083	6.980944	-63.529456	-15.017122	0.430515	-0.115494	0.895164	0.152105	0.986879	0.054175	-0.889675	0.112836	0.442433
38544		9.074440	0.516007	4.491758	-0.011838	-0.032099	0.325678				0.043048	-0.013029	0.015946				-0.432129	0.026367	-0.735107	0.090741	0.005158	0.044925	1.000000	0.000215	-0.000065	0.000080	6.987036	-63.538583	-14.997606	0.430417	-0.115311	0.895235	0.151666	0.986944	0.054204	-0.889797	0.112446	0.442286
38545		9.091251	0.520002	4.414846	0.061689	-0.038007	0.306940				0.045345	-0.014766	0.018650				-0.430176	0.030762	-0.746826	0.090909	0.005198	0.044156	1.000000	0.000227	-0.000074	0.000093	6.986459	-63.555417	-14.970263	0.430217	-0.115037	0.895366	0.151188	0.987020	0.054168	-0.889975	0.112065	0.442025
38546		9.073136	0.531318	4.402074	0.065315	-0.026359	0.285698				0.045856	-0.010232	0.012294				-0.430176	0.030762	-0.744385	0.090729	0.005309	0.044027	1.000000	0.000229	-0.000051	0.000061	6.997912	-63.562766	-14.954961	0.430137	-0.114893	0.895423	0.150740	0.987084	0.054242	-0.890090	0.111645	0.441901
38547		9.069047	0.526089	4.455286	0.013630	-0.023538	0.305278				0.043031	-0.003833	0.015870				-0.425293	0.026367	-0.739746	0.090689	0.005259	0.044556	1.000000	0.000215	-0.000019	0.000079	6.981073	-63.573143	-14.926745	0.430037	-0.114639	0.895503	0.150506	0.987128	0.054093	-0.890178	0.111517	0.441756
38548		9.091320	0.545954	4.436762	0.042087	-0.008716	0.318116				0.039593	-0.000677	0.014450				-0.430176	0.032959	-0.739990	0.090913	0.005457	0.044369	1.000000	0.000198	-0.000003	0.000072	6.984875	-63.575255	-14.907042	0.430045	-0.114483	0.895520	0.150106	0.987188	0.054118	-0.890242	0.111150	0.441719
38549		9.080904	0.524723	4.433316	0.036386	-0.027468	0.306125				0.042667	0.000880	0.012962				-0.432129	0.024170	-0.744141	0.090809	0.005244	0.044334	1.000000	0.000213	0.000004	0.000065	6.972846	-63.582893	-14.881296	0.429981	-0.114259	0.895579	0.149842	0.987234	0.054011	-0.890317	0.110972	0.441612
38550		9.061126	0.560308	4.446218	0.021289	0.010989	0.296033				0.038717	-0.001588	0.012591				-0.427734	0.030762	-0.739746	0.090611	0.005600	0.044464	1.000000	0.000194	-0.000008	0.000063	6.978185	-63.585455	-14.863990	0.429976	-0.114119	0.895599	0.149459	0.987290	0.054047	-0.890383	0.110616	0.441567
38551		9.049790	0.563314	4.466932	-0.003593	0.018535	0.295189				0.035302	-0.007621	0.011236				-0.427490	0.024170	-0.746582	0.090496	0.005630	0.044674	1.000000	0.000177	-0.000038	0.000056	6.972662	-63.599651	-14.843868	0.429802	-0.113911	0.895709	0.149185	0.987335	0.053977	-0.890513	0.110426	0.441352
38552		9.044148	0.547975	4.408769	0.042372	-0.002656	0.263638				0.037059	-0.006889	0.009625				-0.432373	0.030762	-0.732910	0.090440	0.005476	0.044092	1.000000	0.000185	-0.000034	0.000048	6.981072	-63.605101	-14.831123	0.429745	-0.113793	0.895751	0.148829	0.987386	0.054032	-0.890600	0.110094	0.441260
38553		9.093681	0.524686	4.409284	0.057073	-0.030053	0.306994				0.030034	-0.010910	0.010744				-0.429932	0.026367	-0.739746	0.090934	0.005245	0.044099	1.000000	0.000150	-0.000055	0.000054	6.972897	-63.622665	-14.811570	0.429518	-0.113576	0.895888	0.148604	0.987425	0.053936	-0.890748	0.109966	0.440995
38554		9.123408	0.536265	4.422836	0.058158	-0.020530	0.340235				0.031084	-0.008854	0.008703				-0.434570	0.028564	-0.749023	0.091232	0.005360	0.044233	1.000000	0.000155	-0.000044	0.000044	6.979088	-63.629271	-14.800248	0.429441	-0.113465	0.895939	0.148306	0.987468	0.053971	-0.890834	0.109696	0.440886
38555		9.093458	0.549904	4.431890	0.036793	-0.001383	0.318140				0.034163	-0.006197	0.012514				-0.432373	0.030762	-0.742188	0.090933	0.005497	0.044323	1.000000	0.000171	-0.000031	0.000063	6.969749	-63.644045	-14.779066	0.429259	-0.113247	0.896053	0.148073	0.987508	0.053871	-0.890961	0.109557	0.440666
38556		9.088890	0.510013	4.349233	0.101451	-0.049365	0.275481				0.031086	-0.008852	0.008697				-0.434326	0.024170	-0.739502	0.090887	0.005097	0.043497	1.000000	0.000155	-0.000044	0.000043	6.975814	-63.650734	-14.767682	0.429181	-0.113135	0.896105	0.147776	0.987551	0.053905	-0.891048	0.109288	0.440556
38557		9.058962	0.523817	4.358221	0.079268	-0.030019	0.253398				0.035748	-0.007706	0.009483				-0.427734	0.030762	-0.746826	0.090588	0.005235	0.043587	1.000000	0.000179	-0.000039	0.000047	6.971113	-63.671094	-14.749097	0.428909	-0.112915	0.896263	0.147510	0.987595	0.053830	-0.891222	0.109120	0.440245
38558		9.095605	0.527360	4.404994	0.052959	-0.025779	0.307028				0.036707	-0.001072	0.011996				-0.432129	0.028564	-0.739746	0.090955	0.005271	0.044051	1.000000	0.000184	-0.000005	0.000060	6.975381	-63.673736	-14.732204	0.428903	-0.112778	0.896283	0.147150	0.987647	0.053858	-0.891285	0.108789	0.440200
38559		9.024560	0.532480	4.421316	0.007673	-0.009156	0.250816				0.032484	-0.002310	0.009477				-0.432129	0.026367	-0.746582	0.090245	0.005322	0.044215	1.000000	0.000162	-0.000012	0.000047	6.956794	-63.682222	-14.712867	0.428812	-0.112600	0.896349	0.147099	0.987663	0.053699	-0.891337	0.108825	0.440085
38560		9.036386	0.530426	4.399445	0.031152	-0.014953	0.251682				0.032144	-0.005686	0.011945				-0.430176	0.030762	-0.737549	0.090362	0.005303	0.043998	1.000000	0.000161	-0.000028	0.000060	6.958876	-63.687520	-14.696599	0.428764	-0.112457	0.896390	0.146781	0.987710	0.053705	-0.891413	0.108546	0.440001
38561		9.066126	0.541890	4.412980	0.031154	-0.003574	0.284921				0.031457	-0.013547	0.011586				-0.434570	0.028564	-0.744385	0.090658	0.005417	0.044137	1.000000	0.000157	-0.000068	0.000058	6.943034	-63.705606	-14.676076	0.428531	-0.112232	0.896530	0.146657	0.987737	0.053549	-0.891545	0.108535	0.439735
38562		9.077282	0.563997	4.414763	0.035919	0.017457	0.296896				0.027407	-0.012543	0.010483				-0.432129	0.026367	-0.744385	0.090770	0.005639	0.044154	1.000000	0.000137	-0.000063	0.000052	6.944818	-63.714776	-14.662626	0.428418	-0.112095	0.896601	0.146389	0.987777	0.053545	-0.891643	0.108313	0.439591
38563		9.079059	0.540049	4.388780	0.053145	-0.007517	0.285801				0.029085	-0.017530	0.008203				-0.432129	0.026367	-0.744385	0.090787	0.005398	0.043897	1.000000	0.000145	-0.000088	0.000041	6.936191	-63.736152	-14.648717	0.428122	-0.111906	0.896766	0.146265	0.987801	0.053439	-0.891806	0.108287	0.439267
38564		9.110144	0.527060	4.377265	0.072859	-0.024694	0.307938				0.023016	-0.014914	0.011850				-0.436768	0.028564	-0.741943	0.091098	0.005271	0.043780	1.000000	0.000115	-0.000075	0.000059	6.934040	-63.746847	-14.633782	0.427989	-0.111752	0.896848	0.146031	0.987838	0.053402	-0.891908	0.108112	0.439103
38565		9.129521	0.516538	4.387363	0.067201	-0.034146	0.329217				0.032074	-0.011395	0.011255				-0.429932	0.024170	-0.744141	0.091292	0.005163	0.043880	1.000000	0.000160	-0.000057	0.000056	6.922761	-63.767459	-14.614030	0.427715	-0.111523	0.897007	0.145847	0.987872	0.053277	-0.892070	0.108039	0.438793
38566		9.117402	0.543854	4.432063	0.024706	-0.000836	0.339424				0.030660	-0.008745	0.010388				-0.434326	0.021973	-0.741699	0.091172	0.005436	0.044325	1.000000	0.000153	-0.000044	0.000052	6.925639	-63.774655	-14.599918	0.427633	-0.111390	0.897063	0.145553	0.987915	0.053285	-0.892157	0.107784	0.438678
38567		9.081439	0.541188	4.383712	0.049631	-0.004308	0.285821				0.028024	-0.010390	0.010151				-0.429932	0.028564	-0.742188	0.090812	0.005410	0.043843	1.000000	0.000140	-0.000052	0.000051	6.928670	-63.789075	-14.584606	0.427445	-0.111218	0.897174	0.145229	0.987962	0.053281	-0.892300	0.107521	0.438451
38568		9.081791	0.541513	4.382943	0.049442	-0.003946	0.285822				0.030742	-0.003028	0.011045				-0.432129	0.028564	-0.741943	0.090817	0.005413	0.043832	1.000000	0.000154	-0.000015	0.000055	6.930051	-63.793113	-14.568769	0.427414	-0.111084	0.897205	0.144930	0.988006	0.053284	-0.892363	0.107258	0.438387
38569		9.104186	0.561159	4.364023	0.077327	0.012821	0.298676				0.027048	-0.007837	0.007556				-0.425537	0.028564	-0.739746	0.091040	0.005609	0.043645	1.000000	0.000135	-0.000039	0.000038	6.912366	-63.804861	-14.553361	0.427266	-0.110923	0.897296	0.144930	0.988015	0.053127	-0.892434	0.107345	0.438221
38570		9.104546	0.561613	4.363215	0.077138	0.013202	0.298677				0.022996	-0.006834	0.006458				-0.432129	0.026367	-0.741943	0.091044	0.005614	0.043636	1.000000	0.000115	-0.000034	0.000032	6.914888	-63.810783	-14.543876	0.427195	-0.110829	0.897341	0.144721	0.988045	0.053135	-0.892502	0.107166	0.438127
38571		9.081686	0.567313	4.405270	0.029778	0.027236	0.296895				0.022019	-0.004284	0.003865				-0.427490	0.021973	-0.741943	0.090816	0.005670	0.044055	1.000000	0.000110	-0.000021	0.000019	6.901701	-63.816764	-14.533503	0.427124	-0.110728	0.897388	0.144743	0.988048	0.053023	-0.892533	0.107243	0.438046
38572		9.105089	0.562637	4.361950	0.076820	0.015364	0.298676				0.022997	-0.006833	0.006455				-0.429932	0.028564	-0.744385	0.091049	0.005624	0.043623	1.000000	0.000115	-0.000034	0.000032	6.904013	-63.822685	-14.523892	0.427053	-0.110633	0.897433	0.144535	0.988078	0.053029	-0.892600	0.107065	0.437952
